Longitude(deg),Latitude(deg),Depth(km),dVp(%),HitQuality
163.66575,-43.652981,285,7.88823E-02,0.26104676
163.68761,-43.428713,285,4.07255E-03,0.25274492
163.70931,-43.204448,285,-9.34754E-02,0.21230817
163.73085,-42.980188,285,-2.48448E-01,0.21001374
163.75223,-42.755938,285,-3.72346E-01,0.24071245
163.77346,-42.531701,285,-3.71817E-01,0.28571429
163.79453,-42.30748,285,-3.32402E-01,0.28571429
163.81545,-42.083279,285,-2.47019E-01,0.28571429
163.83622,-41.859101,285,-1.55486E-01,0.28571429
163.85684,-41.634951,285,-1.49417E-01,0.28571429
163.87731,-41.41083,285,-1.75375E-01,0.28571429
163.89764,-41.186744,285,-1.10340E-01,0.28538728
163.91783,-40.962695,285,-3.81392E-02,0.28559614
163.93788,-40.738687,285,7.44247E-03,0.28571426
163.95779,-40.514724,285,1.61345E-02,0.28605563
163.97756,-40.290808,285,-5.35278E-02,0.28612303
163.9972,-40.066943,285,-8.17039E-02,0.28499433
164.0167,-39.843134,285,-2.13400E-01,0.28571368
164.03608,-39.619382,285,-3.26433E-01,0.30675282
164.05532,-39.395693,285,-3.58737E-01,0.28695454
164.07443,-39.172068,285,-3.73950E-01,0.30460112
164.09341,-38.948513,285,-3.06419E-01,0.2650262
164.11227,-38.725029,285,-2.68556E-01,0.22535687
164.13101,-38.501621,285,-2.19904E-01,0.1732446
164.14962,-38.278291,285,-1.66133E-01,0.12380952
164.16811,-38.055044,285,-1.13685E-01,0.079027545
164.18648,-37.831883,285,-5.69611E-02,0.022964559
164.20474,-37.608811,285,-2.52020E-02,0.003867624
164.22287,-37.385831,285,-1.12750E-02,0.000848275
164.24089,-37.162948,285,-3.06930E-03,0
164.2588,-36.940164,285,1.48024E-03,0
164.27659,-36.717482,285,3.72897E-03,0
164.29428,-36.494907,285,4.36306E-03,0
164.31185,-36.272441,285,3.81913E-03,0
164.32931,-36.050088,285,3.47162E-03,0
164.34667,-35.827851,285,3.13122E-03,0
164.36392,-35.605733,285,2.65103E-03,0
163.21792,-50.82733,285,3.37293E-07,0
163.24485,-50.604766,285,7.26253E-07,0
163.27154,-50.382092,285,7.04016E-07,0
163.298,-50.159313,285,5.51000E-07,0
163.32422,-49.936432,285,1.08436E-06,0
163.35021,-49.713452,285,3.10849E-06,0
163.37597,-49.490377,285,6.75369E-06,0
163.40151,-49.267211,285,9.22280E-06,0
163.42683,-49.043956,285,1.25397E-05,0
163.45193,-48.820616,285,1.53613E-05,0
163.47681,-48.597196,285,8.30423E-06,0
163.50149,-48.373697,285,-7.42291E-06,0
163.52595,-48.150124,285,1.12922E-05,0
163.55021,-47.92648,285,2.47042E-04,0
163.57427,-47.702769,285,7.03602E-04,0
163.59813,-47.478993,285,9.46781E-04,0
163.6218,-47.255158,285,-6.68526E-05,0
163.64527,-47.031266,285,-3.78663E-03,0
163.66855,-46.80732,285,-1.29770E-02,0.007936508
163.69164,-46.583324,285,-2.91981E-02,0.053485162
163.71454,-46.359282,285,-5.34411E-02,0.11162871
163.73726,-46.135197,285,-5.52399E-02,0.13250518
163.7598,-45.911073,285,1.38228E-02,0.16765873
163.78216,-45.686912,285,1.09266E-01,0.25141012
163.80435,-45.46272,285,1.89539E-01,0.28103676
163.82636,-45.238499,285,2.64664E-01,0.28174601
163.84821,-45.014252,285,3.20671E-01,0.28392854
163.86988,-44.789983,285,3.55206E-01,0.28571386
163.89139,-44.565697,285,3.18776E-01,0.28571426
163.91273,-44.341395,285,2.99522E-01,0.28571429
163.93391,-44.117082,285,2.47912E-01,0.28571429
163.95493,-43.892761,285,1.45730E-01,0.27940305
163.97579,-43.668437,285,2.46507E-02,0.28156871
163.9965,-43.444111,285,-7.91005E-02,0.28055556
164.01706,-43.219788,285,-2.38309E-01,0.2625
164.03746,-42.995472,285,-4.78406E-01,0.26898424
164.05771,-42.771165,285,-6.41518E-01,0.27835192
164.07782,-42.546872,285,-6.80385E-01,0.28571429
164.09778,-42.322595,285,-5.99225E-01,0.28571429
164.11759,-42.098339,285,-4.51066E-01,0.28571429
164.13727,-41.874107,285,-2.79459E-01,0.28571429
164.1568,-41.649901,285,-2.23409E-01,0.28571429
164.17619,-41.425727,285,-2.83141E-01,0.28571429
164.19545,-41.201587,285,-3.23738E-01,0.28571429
164.21458,-40.977485,285,-3.58171E-01,0.28571429
164.23357,-40.753424,285,-3.12474E-01,0.28571429
164.25242,-40.529408,285,-2.56766E-01,0.29662698
164.27115,-40.30544,285,-2.39476E-01,0.30553642
164.28975,-40.081523,285,-2.55753E-01,0.28814219
164.30823,-39.857662,285,-3.98203E-01,0.30471679
164.32657,-39.63386,285,-5.03112E-01,0.3090775
164.3448,-39.410119,285,-5.68595E-01,0.30598231
164.3629,-39.186444,285,-5.83155E-01,0.30886487
164.38088,-38.962838,285,-5.28198E-01,0.30235475
164.39875,-38.739305,285,-4.91338E-01,0.28121661
164.41649,-38.515847,285,-4.25312E-01,0.24444633
164.43412,-38.292468,285,-3.27252E-01,0.20305039
164.45163,-38.069172,285,-2.25724E-01,0.15330688
164.46903,-37.845963,285,-1.62973E-01,0.082242312
164.48632,-37.622842,285,-9.70789E-02,0.061857599
164.5035,-37.399815,285,-4.34398E-02,0.015873085
164.52057,-37.176884,285,-1.69524E-02,9.47E-05
164.53753,-36.954052,285,-5.90096E-03,2.48E-05
164.55438,-36.731324,285,3.24496E-04,0
164.57113,-36.508702,285,3.82093E-03,0
164.58777,-36.286189,285,4.49858E-03,0
164.60431,-36.06379,285,4.30358E-03,0
164.62075,-35.841507,285,4.12234E-03,0
164.63709,-35.619344,285,3.63348E-03,0
163.5703,-50.843943,285,-1.80704E-07,0
163.59574,-50.621307,285,2.53572E-07,0
163.62094,-50.398563,285,8.03786E-07,0
163.64593,-50.175714,285,1.85850E-06,0
163.67069,-49.952764,285,4.40226E-06,0
163.69524,-49.729716,285,8.51525E-06,0
163.71957,-49.506573,285,1.11372E-05,0
163.74369,-49.283339,285,2.89132E-06,0
163.7676,-49.060018,285,-2.05083E-05,0
163.7913,-48.836612,285,-6.72167E-05,0
163.8148,-48.613126,285,-1.45336E-04,0
163.8381,-48.389562,285,-2.30815E-04,0
163.86121,-48.165924,285,-2.15093E-04,0
163.88412,-47.942216,285,1.14765E-04,0
163.90684,-47.718442,285,5.33276E-04,0
163.92937,-47.494604,285,2.71318E-05,0
163.95172,-47.270706,285,-3.35764E-03,0
163.97388,-47.046751,285,-1.42287E-02,0.006379585
163.99586,-46.822744,285,-3.92683E-02,0.044564241
164.01767,-46.598688,285,-5.46500E-02,0.10378423
164.0393,-46.374585,285,-6.36948E-02,0.13733609
164.06075,-46.15044,285,-3.81867E-02,0.16770186
164.08204,-45.926256,285,7.90498E-02,0.23690476
164.10315,-45.702037,285,1.95008E-01,0.28040287
164.1241,-45.477786,285,2.89974E-01,0.28571429
164.14489,-45.253507,285,3.60190E-01,0.28571429
164.16552,-45.029202,285,4.05466E-01,0.28571429
164.18598,-44.804877,285,3.51734E-01,0.28571429
164.20629,-44.580533,285,2.87049E-01,0.28571429
164.22644,-44.356175,285,3.19112E-01,0.28571429
164.24644,-44.131807,285,2.13177E-01,0.28571429
164.26629,-43.907431,285,5.83548E-02,0.29804636
164.28599,-43.683051,285,-1.19409E-03,0.30359369
164.30555,-43.45867,285,-1.04980E-01,0.31739796
164.32495,-43.234293,285,-3.77681E-01,0.31309524
164.34422,-43.009923,285,-6.79126E-01,0.31568984
164.36334,-42.785563,285,-8.94335E-01,0.31545393
164.38232,-42.561217,285,-9.30972E-01,0.2968254
164.40117,-42.336887,285,-7.55659E-01,0.28571429
164.41988,-42.112579,285,-5.58188E-01,0.28571429
164.43846,-41.888295,285,-4.22149E-01,0.28571429
164.4569,-41.664038,285,-4.60810E-01,0.28571429
164.47521,-41.439812,285,-5.53140E-01,0.28571429
164.4934,-41.215622,285,-5.60145E-01,0.28571429
164.51145,-40.991469,285,-5.79090E-01,0.28772068
164.52938,-40.767358,285,-6.19008E-01,0.30152495
164.54719,-40.543292,285,-6.41981E-01,0.30595238
164.56487,-40.319274,285,-6.18305E-01,0.30939926
164.58243,-40.095309,285,-6.65577E-01,0.30293464
164.59987,-39.871399,285,-7.70263E-01,0.30889288
164.6172,-39.647548,285,-8.21374E-01,0.30952381
164.6344,-39.423759,285,-8.27037E-01,0.30952381
164.65149,-39.200037,285,-8.11614E-01,0.30952381
164.66847,-38.976383,285,-7.54767E-01,0.30943
164.68534,-38.752802,285,-7.10917E-01,0.3037037
164.70209,-38.529298,285,-6.25183E-01,0.27460317
164.71873,-38.305873,285,-4.98106E-01,0.23492063
164.73527,-38.082531,285,-3.57572E-01,0.1952381
164.7517,-37.859275,285,-2.44121E-01,0.15625816
164.76802,-37.636109,285,-1.66817E-01,0.12264065
164.78424,-37.413036,285,-9.39031E-02,0.066666667
164.80035,-37.19006,285,-5.54832E-02,0.02962963
164.81636,-36.967184,285,-3.13765E-02,0.00952381
164.83227,-36.744411,285,-1.00917E-02,0
164.84809,-36.521744,285,-1.33668E-03,0
164.8638,-36.299188,285,2.40460E-03,0
164.87941,-36.076745,285,3.44967E-03,0
164.89493,-35.854419,285,4.28903E-03,0
164.91036,-35.632213,285,4.23769E-03,0
163.92291,-50.859599,285,-4.32298E-07,0
163.94685,-50.636897,285,3.21439E-07,0
163.97057,-50.414087,285,2.08206E-06,0
163.99408,-50.191172,285,4.78895E-06,0
164.01738,-49.968157,285,7.94370E-06,0
164.04048,-49.745044,285,8.19097E-06,0
164.06338,-49.521837,285,-5.41990E-06,0
164.08607,-49.298539,285,-5.23649E-05,0
164.10857,-49.075155,285,-1.41526E-04,0
164.13088,-48.851687,285,-2.82007E-04,0
164.15299,-48.628138,285,-4.70839E-04,0
164.17492,-48.404513,285,-6.54235E-04,0
164.19666,-48.180815,285,-6.67693E-04,0
164.21822,-47.957047,285,-3.43539E-04,0
164.2396,-47.733212,285,-3.50368E-04,0
164.2608,-47.509315,285,-2.65241E-03,0
164.28182,-47.285358,285,-1.03908E-02,0.007936508
164.30268,-47.061345,285,-2.90525E-02,0.03584522
164.32336,-46.83728,285,-6.32324E-02,0.0927695
164.34388,-46.613166,285,-7.89408E-02,0.1332741
164.36423,-46.389007,285,-6.94411E-02,0.15010735
164.38442,-46.164805,285,2.06720E-03,0.20393375
164.40444,-45.940566,285,1.47809E-01,0.275
164.42431,-45.716291,285,2.42544E-01,0.28571429
164.44402,-45.491984,285,3.30375E-01,0.28571429
164.46358,-45.26765,285,4.31035E-01,0.28571429
164.48299,-45.043292,285,4.41355E-01,0.28571429
164.50224,-44.818912,285,3.45560E-01,0.28607899
164.52135,-44.594515,285,3.26810E-01,0.29659488
164.54031,-44.370104,285,3.84163E-01,0.30128901
164.55913,-44.145683,285,2.89051E-01,0.31607143
164.5778,-43.921254,285,8.44875E-02,0.33022298
164.59634,-43.696822,285,-3.96122E-03,0.32407214
164.61473,-43.472391,285,-1.45255E-01,0.3332348
164.63299,-43.247963,285,-4.05202E-01,0.33333333
164.65112,-43.023542,285,-7.24888E-01,0.33333333
164.66911,-42.799131,285,-9.74779E-01,0.33171393
164.68697,-42.574735,285,-1.07649E+00,0.31785714
164.7047,-42.350356,285,-9.86500E-01,0.30297619
164.7223,-42.125998,285,-8.06315E-01,0.28845994
164.73978,-41.901665,285,-6.84312E-01,0.28571429
164.75713,-41.677359,285,-6.73644E-01,0.28571429
164.77436,-41.453086,285,-7.56794E-01,0.28571429
164.79147,-41.228847,285,-7.95248E-01,0.28607899
164.80845,-41.004646,285,-8.12141E-01,0.29821429
164.82532,-40.780488,285,-8.28300E-01,0.30942527
164.84207,-40.556375,285,-8.79523E-01,0.30952381
164.85871,-40.332311,285,-8.85428E-01,0.30952381
164.87523,-40.108299,285,-9.09395E-01,0.30952381
164.89164,-39.884344,285,-9.90671E-01,0.30952381
164.90794,-39.660447,285,-1.04129E+00,0.30952381
164.92412,-39.436613,285,-1.03190E+00,0.30952381
164.9402,-39.212845,285,-1.04599E+00,0.30952381
164.95617,-38.989147,285,-1.03161E+00,0.30952381
164.97204,-38.765522,285,-9.44645E-01,0.30952381
164.9878,-38.541973,285,-7.92906E-01,0.29603175
165.00346,-38.318504,285,-6.34050E-01,0.26190476
165.01901,-38.095118,285,-4.94587E-01,0.21785714
165.03447,-37.871819,285,-3.59541E-01,0.18809524
165.04982,-37.64861,285,-2.56390E-01,0.15794984
165.06508,-37.425495,285,-1.62765E-01,0.11111111
165.08024,-37.202476,285,-1.08492E-01,0.068253968
165.0953,-36.979558,285,-7.18626E-02,0.038095238
165.11027,-36.756743,285,-3.82668E-02,0.021031746
165.12514,-36.534035,285,-1.50535E-02,0.011111111
165.13992,-36.311437,285,-6.79202E-03,0.001382222
165.15461,-36.088953,285,-2.46110E-03,0
165.16921,-35.866586,285,1.27855E-03,0
165.18372,-35.644339,285,3.00594E-03,0
164.27574,-50.874299,285,-2.75014E-07,0
164.29818,-50.651534,285,1.06294E-06,0
164.32041,-50.428661,285,3.96897E-06,0
164.34244,-50.205685,285,6.79704E-06,0
164.36428,-49.982608,285,5.33545E-06,0
164.38593,-49.759434,285,-9.99983E-06,0
164.40739,-49.536167,285,-6.13492E-05,0
164.42865,-49.31281,285,-1.79800E-04,0
164.44974,-49.089367,285,-3.70586E-04,0
164.47064,-48.86584,285,-6.31350E-04,0
164.49137,-48.642233,285,-9.27825E-04,0
164.51192,-48.418551,285,-1.12622E-03,0
164.53229,-48.194795,285,-8.89253E-04,0
164.55249,-47.97097,285,-2.27802E-05,0
164.57253,-47.747079,285,-4.75935E-04,0
164.5924,-47.523126,285,-5.77970E-03,0
164.6121,-47.299114,285,-2.17593E-02,0.021164021
164.63164,-47.075047,285,-5.17618E-02,0.076200603
164.65103,-46.850927,285,-8.77207E-02,0.12997904
164.67025,-46.626759,285,-1.02158E-01,0.14807269
164.68932,-46.402546,285,-7.20244E-02,0.18357488
164.70824,-46.178292,285,5.00545E-02,0.24706694
164.72701,-45.953999,285,2.03915E-01,0.28571429
164.74562,-45.729672,285,2.58110E-01,0.28571429
164.7641,-45.505314,285,3.52756E-01,0.28571429
164.78242,-45.280928,285,4.98013E-01,0.28812641
164.80061,-45.056519,285,4.49503E-01,0.29365079
164.81865,-44.832088,285,3.57122E-01,0.30018317
164.83655,-44.607641,285,3.86005E-01,0.31725077
164.85432,-44.38318,285,4.57873E-01,0.33018978
164.87195,-44.158709,285,4.08422E-01,0.35436489
164.88945,-43.934232,285,1.63776E-01,0.36471302
164.90682,-43.709751,285,-3.82470E-02,0.34941589
164.92406,-43.485271,285,-2.16837E-01,0.34130102
164.94117,-43.260795,285,-3.54552E-01,0.33690476
164.95815,-43.036326,285,-6.24905E-01,0.33333333
164.97501,-42.811868,285,-9.03841E-01,0.33333333
164.99175,-42.587425,285,-1.12792E+00,0.33333333
165.00836,-42.362999,285,-1.21180E+00,0.32460317
165.02485,-42.138595,285,-1.14389E+00,0.29877904
165.04123,-41.914216,285,-1.02960E+00,0.28632066
165.05749,-41.689865,285,-9.01405E-01,0.28571429
165.07363,-41.465546,285,-9.12869E-01,0.28571429
165.08966,-41.241262,285,-1.03100E+00,0.2862638
165.10557,-41.017017,285,-1.06375E+00,0.3077047
165.12138,-40.792814,285,-1.00881E+00,0.30952381
165.13707,-40.568657,285,-1.01703E+00,0.30952381
165.15266,-40.344549,285,-1.01632E+00,0.30952381
165.16814,-40.120494,285,-1.01458E+00,0.30952381
165.18351,-39.896495,285,-1.11137E+00,0.30952381
165.19878,-39.672556,285,-1.21198E+00,0.30952381
165.21395,-39.448679,285,-1.25004E+00,0.30952381
165.22902,-39.224869,285,-1.27609E+00,0.30952381
165.24398,-39.001129,285,-1.25712E+00,0.30952381
165.25885,-38.777462,285,-1.15118E+00,0.30952381
165.27361,-38.553871,285,-9.80272E-01,0.30502608
165.28828,-38.330361,285,-8.13253E-01,0.27936468
165.30286,-38.106935,285,-6.72602E-01,0.23306878
165.31734,-37.883595,285,-5.22235E-01,0.18958292
165.33172,-37.660346,285,-3.78964E-01,0.16886001
165.34602,-37.43719,285,-2.48723E-01,0.13756614
165.36022,-37.214131,285,-1.65002E-01,0.10449735
165.37433,-36.991173,285,-1.13888E-01,0.074603175
165.38836,-36.768319,285,-7.81443E-02,0.05
165.40229,-36.545572,285,-5.05717E-02,0.03015873
165.41614,-36.322935,285,-3.24881E-02,0.010598876
165.4299,-36.100412,285,-2.08454E-02,0.007936508
165.44358,-35.878006,285,-8.01712E-03,0.003439153
165.45717,-35.655721,285,-5.11527E-04,0
164.62878,-50.888041,285,3.46884E-07,0
164.64971,-50.665216,285,2.05007E-06,0
164.67045,-50.442285,285,5.09809E-06,0
164.691,-50.219251,285,4.20823E-06,0
164.71137,-49.996117,285,-1.10229E-05,0
164.73157,-49.772887,285,-5.88612E-05,0
164.75158,-49.549564,285,-1.71656E-04,0
164.77142,-49.326151,285,-3.94855E-04,0
164.79109,-49.102652,285,-6.88706E-04,0
164.81059,-48.87907,285,-9.99180E-04,0
164.82992,-48.655409,285,-1.15910E-03,0
164.84909,-48.431672,285,-7.67439E-04,0
164.86809,-48.207863,285,1.01462E-03,0.000125313
164.88694,-47.983985,285,5.48405E-03,0.003968254
164.90563,-47.760042,285,6.89749E-03,0.004784689
164.92416,-47.536037,285,-3.51152E-03,0.012101163
164.94254,-47.311973,285,-3.14298E-02,0.049277233
164.96077,-47.087854,285,-7.31671E-02,0.11714286
164.97885,-46.863684,285,-1.05287E-01,0.14857143
164.99678,-46.639465,285,-1.09438E-01,0.16894408
165.01457,-46.415202,285,-5.57067E-02,0.24596267
165.03221,-46.190898,285,9.15780E-02,0.28571429
165.04972,-45.966556,285,2.25446E-01,0.28833333
165.06708,-45.74218,285,2.57353E-01,0.29047619
165.08431,-45.517774,285,4.26199E-01,0.29087219
165.10141,-45.29334,285,6.09295E-01,0.30238095
165.11837,-45.068882,285,5.20178E-01,0.31904762
165.1352,-44.844405,285,4.30776E-01,0.3342842
165.1519,-44.619911,285,4.25083E-01,0.3392832
165.16847,-44.395403,285,5.27118E-01,0.35523755
165.18491,-44.170886,285,4.93884E-01,0.36976133
165.20124,-43.946362,285,2.06455E-01,0.37999958
165.21743,-43.721836,285,-1.28228E-01,0.37936839
165.23351,-43.497311,285,-2.71661E-01,0.36190476
165.24947,-43.27279,285,-2.99761E-01,0.34880952
165.26531,-43.048276,285,-4.82789E-01,0.33428609
165.28103,-42.823774,285,-8.04311E-01,0.33333333
165.29664,-42.599287,285,-1.13612E+00,0.33333333
165.31214,-42.374818,285,-1.33708E+00,0.33333333
165.32752,-42.15037,285,-1.42202E+00,0.31428571
165.34279,-41.925948,285,-1.31610E+00,0.28650379
165.35796,-41.701554,285,-1.16327E+00,0.28571429
165.37301,-41.477193,285,-1.10745E+00,0.28571429
165.38796,-41.252867,285,-1.28973E+00,0.28571617
165.4028,-41.02858,285,-1.32269E+00,0.3087343
165.41754,-40.804336,285,-1.25983E+00,0.31095238
165.43218,-40.580137,285,-1.23813E+00,0.31428571
165.44672,-40.355989,285,-1.17034E+00,0.31428571
165.46116,-40.131893,285,-1.17443E+00,0.31428571
165.4755,-39.907853,285,-1.31970E+00,0.31428571
165.48974,-39.683874,285,-1.48994E+00,0.31386278
165.50388,-39.459957,285,-1.58700E+00,0.309559
165.51793,-39.236108,285,-1.50590E+00,0.30952381
165.53189,-39.012328,285,-1.36351E+00,0.30952381
165.54575,-38.788622,285,-1.28779E+00,0.30952381
165.55952,-38.564993,285,-1.18715E+00,0.29879992
165.5732,-38.341444,285,-1.04539E+00,0.2790893
165.5868,-38.117979,285,-8.69011E-01,0.2452381
165.6003,-37.894602,285,-6.74889E-01,0.18904405
165.61372,-37.671314,285,-4.92703E-01,0.16904762
165.62705,-37.448121,285,-3.33406E-01,0.14920632
165.64029,-37.225025,285,-2.21899E-01,0.13201324
165.65345,-37.00203,285,-1.53640E-01,0.10474337
165.66653,-36.779139,285,-1.16720E-01,0.06952381
165.67953,-36.556355,285,-9.80837E-02,0.046380238
165.69244,-36.333682,285,-7.36173E-02,0.030476226
165.70528,-36.111123,285,-5.16624E-02,0.025079341
165.71803,-35.888681,285,-2.28797E-02,0.0102929
165.73071,-35.66636,285,-5.44642E-03,0
164.982,-50.900823,285,1.85866E-06,0
165.00142,-50.677944,285,2.74266E-06,0
165.02067,-50.454959,285,4.05032E-06,0
165.03974,-50.231871,285,-7.65614E-06,0
165.05864,-50.008683,285,-5.19650E-05,0
165.07738,-49.7854,285,-1.56745E-04,0
165.09595,-49.562024,285,-3.64633E-04,0
165.11436,-49.33856,285,-6.97157E-04,0
165.13261,-49.115009,285,-9.28501E-04,0
165.1507,-48.891376,285,-7.85766E-04,0
165.16864,-48.667665,285,4.40878E-04,0
165.18642,-48.443878,285,4.25897E-03,0.001587302
165.20406,-48.220019,285,1.36784E-02,0.009899749
165.22154,-47.996092,285,3.31261E-02,0.029365079
165.23888,-47.772099,285,4.85154E-02,0.036657682
165.25608,-47.548046,285,3.26041E-02,0.076365761
165.27313,-47.323934,285,-9.84528E-04,0.13650794
165.29004,-47.099767,285,-2.75336E-02,0.18095238
165.30682,-46.875549,285,-3.95588E-02,0.18571427
165.32345,-46.651284,285,-2.73301E-02,0.2233953
165.33996,-46.426974,285,2.39312E-02,0.29047594
165.35633,-46.202624,285,1.06959E-01,0.29047619
165.37257,-45.978236,285,1.54217E-01,0.30095238
165.38868,-45.753815,285,2.17106E-01,0.30952381
165.40467,-45.529363,285,5.43532E-01,0.31150349
165.42052,-45.304884,285,7.74171E-01,0.34047619
165.43626,-45.080383,285,7.44008E-01,0.35714286
165.45187,-44.855861,285,6.25082E-01,0.35714286
165.46737,-44.631323,285,5.81918E-01,0.35595475
165.48274,-44.406772,285,6.97781E-01,0.35428474
165.498,-44.182211,285,6.54642E-01,0.37047571
165.51314,-43.957645,285,2.55920E-01,0.37714117
165.52817,-43.733077,285,-9.92650E-02,0.38095238
165.54309,-43.508509,285,-1.64550E-01,0.38095238
165.55789,-43.283946,285,-2.59276E-01,0.36785714
165.57258,-43.059391,285,-4.65280E-01,0.33809713
165.58717,-42.834848,285,-7.93522E-01,0.33372933
165.60165,-42.61032,285,-1.13847E+00,0.33809524
165.61603,-42.38581,285,-1.44120E+00,0.34071429
165.6303,-42.161322,285,-1.51489E+00,0.32761829
165.64447,-41.93686,285,-1.31362E+00,0.29578951
165.65853,-41.712426,285,-1.21724E+00,0.29047619
165.6725,-41.488025,285,-1.30963E+00,0.29047619
165.68637,-41.26366,285,-1.54317E+00,0.28666969
165.70014,-41.039335,285,-1.57144E+00,0.31794231
165.71381,-40.815052,285,-1.54233E+00,0.3247619
165.72739,-40.590815,285,-1.63342E+00,0.33809524
165.74088,-40.366628,285,-1.59785E+00,0.33809524
165.75427,-40.142495,285,-1.54948E+00,0.3380471
165.76757,-39.918417,285,-1.69522E+00,0.33353894
165.78078,-39.694401,285,-1.92458E+00,0.33164159
165.79391,-39.470447,285,-1.97247E+00,0.31442647
165.80694,-39.246561,285,-1.73624E+00,0.31394246
165.81989,-39.022744,285,-1.50873E+00,0.31000001
165.83275,-38.799002,285,-1.36497E+00,0.30952381
165.84552,-38.575337,285,-1.22564E+00,0.30943283
165.85821,-38.351752,285,-1.06436E+00,0.2903906
165.87082,-38.128252,285,-8.71625E-01,0.2452381
165.88335,-37.904838,285,-6.51237E-01,0.18904405
165.8958,-37.681516,285,-4.61113E-01,0.16904762
165.90816,-37.458288,285,-3.64084E-01,0.14920635
165.92045,-37.235157,285,-2.83923E-01,0.14276617
165.93266,-37.012128,285,-2.12373E-01,0.12562871
165.94479,-36.789202,285,-1.50711E-01,0.088890206
165.95684,-36.566384,285,-1.01661E-01,0.052203135
165.96882,-36.343677,285,-9.96502E-02,0.048095191
165.98073,-36.121085,285,-6.78744E-02,0.030151173
165.99256,-35.89861,285,-2.99901E-02,0.01031746
166.00432,-35.676256,285,-9.07372E-03,0
165.33541,-50.912646,285,3.43198E-06,0
165.35332,-50.689716,285,4.25652E-06,0
165.37106,-50.46668,285,2.39970E-06,0
165.38865,-50.243542,285,-2.80652E-05,0
165.40608,-50.020306,285,-1.13959E-04,0
165.42336,-49.796974,285,-2.82677E-04,0
